year,name,english_name,length,genres,release_date,location,nation,director,company,link,awards,nominations,mid,rating,total_box_office,main_actors
2015,穹顶之下,,网络电影,纪录片,2015年2月28日,中国上映,中国,范铭,,http://movie.mtime.com/221747/,0,0,221747,8.9,-,柴静 ; Chai Jing
2015,小森林 冬春篇,リトル・フォレスト 冬編・春編,120分钟,剧情,2015年1月28日,日本上映,日本,森淳一,松竹映画,http://movie.mtime.com/216589/,0,0,216589,8.1,-,桥本爱 ; Ai Hashimoto ; 桐岛可怜 ; Karen Kirish.. ; 三浦贵大 ; Takahiro Miura ; 松冈茉优 ; Mayu Matsuoka
2015,时光大战,On Line,90分钟,动作 科幻,2015年1月30日,中国上映 - 2D/3D,中国,李长欣,北京基点影视文化传媒有限公司,http://movie.mtime.com/219300/,0,0,219300,4.1,44.9万,刘萌萌 ; Mengmeng Liu ; 康恩赫 ; Enhe Kang ; 李宁 ; Ning Li ; 杜奕霏 ; Yifei Du
2015,等爱归来,Love Will Be Back,95分钟,喜剧 爱情 悬疑,2015年7月28日,中国上映,中国,康宁,,http://movie.mtime.com/226476/,0,0,226476,5.6,71.3万,张定涵 ; Yi Zhang ; 陈志朋 ; Banny Chen ; 谢芳 ; Fang Xie ; 午马 ; Ma Wu
2015,史努比：花生大电影,Peanuts,93分钟,动画 冒险 喜剧,2015年11月6日,中国上映 - 3D/中国巨幕,美国,史蒂夫·马蒂诺,中国电影股份有限公司,http://movie.mtime.com/208057/,0,7,208057,7.4,3668.8万,诺亚·施纳普 ; Noah Schnapp ; 比尔·莫伦茨 ; Bill Melendez ; 亚历山大·加尔芬 ; Alexander Ga.. ; 玛丽埃尔·席茨 ; Mariel Sheets
2015,完美音调2,Pitch Perfect 2,115分钟,喜剧 音乐,2015年5月15日,美国上映,美国,伊丽莎白·班克斯,环球影业,http://movie.mtime.com/207416/,0,0,207416,7.1,-,安娜·肯德里克 ; Anna Kendrick ; 海莉·斯坦菲尔德 ; Hailee Stein.. ; 瑞贝尔·威尔森 ; Rebel Wilson ; 布兰特妮·斯诺 ; Brittany Snow
2015,思悼,사도,125分钟,剧情 历史,2015年9月16日,韩国上映,韩国,李濬益,Hark,http://movie.mtime.com/210277/,0,0,210277,8.1,-,宋康昊 ; Kang-ho Song ; 刘亚仁 ; Ah-in Yoo ; 文根英 ; Geun-young M.. ; 徐艺智 ; 서예지
2015,鸡皮疙瘩,Goosebumps,103分钟,冒险 喜剧 家庭,2015年10月16日,美国上映,美国,罗伯·莱特曼,哥伦比亚电影公司,http://movie.mtime.com/211905/,0,0,211905,6.8,-,杰克·布莱克 ; Jack Black ; 迪兰·米内特 ; Dylan Minnette ; 奥德娅·拉什 ; Odeya Rush ; 瑞恩·李 ; Ryan Lee
2015,陀地驱魔人,Keeper of Darkness,105分钟,恐怖 惊悚,2015年11月26日,中国香港上映,中国香港,张家辉,安乐影片有限公司,http://movie.mtime.com/222290/,0,6,222290,6.7,-,张家辉 ; Nick Cheung ; 郭采洁 ; Amber Kuo ; 蔡思贝 ; Sisley Choi ; 张继聪 ; Louis Cheung
2015,局内人,Inside Men,130分钟,犯罪,2015年11月19日,韩国上映,韩国,禹民镐,The Klock Worx Company Ltd.,http://movie.mtime.com/210278/,0,0,210278,7.4,-,李秉宪 ; Byung-hun Lee ; 曹承佑 ; Seung-woo Cho ; 白允植 ; Yun-shik Baek ; 李璟荣 ; Kyeong-yeong..
2015,黑色弥撒,Black Mass,122分钟,传记 犯罪 剧情,2015年9月18日,美国上映,美国,斯考特·库伯,华纳兄弟影片公司,http://movie.mtime.com/108649/,0,0,108649,7.1,-,约翰尼·德普 ; Johnny Depp ; 乔尔·埃哲顿 ; Joel Edgerton ; 本尼迪克特·康伯巴奇 ; 达科塔·约翰逊 ; Dakota Johnson
2015,摇滚英雄,Rock Hero,91分钟,爱情 剧情,2015年6月20日,中国上映 - 2D,中国,谭华,大银幕（北京）电影发行控股有限公司,http://movie.mtime.com/205817/,0,0,205817,5.8,180.5万,秦昊 ; Qin Hao ; 李梦 ; Vivien ; 刘雅瑟 ; Cya Liu ; 都日昭日格图
2015,裁缝,The Dressmaker,118分钟,喜剧 剧情,2015年10月29日,澳大利亚上映,澳大利亚,乔瑟琳·摩豪斯,Universal Pictures (Australasia) Pty. Ltd.,http://movie.mtime.com/205183/,0,0,205183,7.4,-,凯特·温丝莱特 ; Kate Winslet ; 朱迪·戴维斯 ; Judy Davis ; 利亚姆·海姆斯沃斯 ; Liam Hemsworth ; 萨拉·斯诺克 ; Sarah Snook
2015,少年毛泽东,Teenage Mao ZeDong,86分钟,动画 冒险,2015年4月30日,中国上映 - 2D/3D,中国,雷珺麟,北京基点影视文化传媒有限公司,http://movie.mtime.com/211937/,0,0,211937,4.9,74.9万,谢启珩 ; Qiheng Xie ; 肖汉 ; Han Xiao ; 徐子墨 ; Zimo Xu ; 方锦坤 ; Jinkun Fang
2015,怪物之子,バケモノの子,,动画 动作 冒险,2015年7月11日,日本上映,日本,细田守,高蒙电影公司,http://movie.mtime.com/219210/,0,0,219210,7.8,-,役所广司 ; Koji Yakusho ; 宫崎葵 ; Aoi Miyazaki ; 染谷将太 ; Shôta Sometani ; 大泉洋 ; Yo Oizumi
2015,龙珠Z：复活的弗利萨,Dragon Ball Z: Resurrection of Frieza,94分钟,动画 动作 冒险,2016年10月21日,中国上映 - 2D,日本,山室直仪,20世纪福克斯家庭娱乐日本公司,http://movie.mtime.com/218645/,0,0,218645,7,1099.9万,野泽雅子 ; Masako Nozawa ; 堀川亮 ; Ryo Horikawa ; 中尾隆圣 ; Ryûsei Nakao ; 森田成一 ; Masakazu Mor..
2015,致胜王牌,Wild Card,92分钟,动作 犯罪 剧情,2015年1月30日,美国上映,美国,西蒙·韦斯特,Dutch FilmWorks (DFW) B.V.,http://movie.mtime.com/197027/,0,0,197027,6.1,-,杰森·斯坦森 ; Jason Statham ; 迈克尔·安格拉诺 ; Michael Anga.. ; 多米妮克·加西亚-罗利多 ; 霍普·戴维斯 ; Hope Davis
2015,请叫我英雄,I Am a Hero,126分钟,动作 恐怖,2016年4月23日,日本上映,日本,佐藤信介,东宝国际,http://movie.mtime.com/214787/,0,0,214787,7.1,-,大泉洋 ; Yo Oizumi ; 长泽雅美 ; Masami Nagas.. ; 有村架纯 ; Kasumi Arimura ; 吉泽悠 ; Yû Yoshizawa
2015,诡打墙,Circle,90分钟,恐怖,2015年9月24日,中国上映 - 2D/3D,中国,游松,北京华语大业文化传媒有限公司,http://movie.mtime.com/227405/,0,0,227405,4.9,134.3万,潘辰 ; Chen Pan ; 刘力扬 ; Jeno ; 张伦硕 ; Lunshuo Zhang ; 周冉
2015,鼠来宝4：萌在囧途,Alvin and the Chipmunks: The Road Chip,86分钟,动画 冒险 喜剧,2016年1月26日,中国上映 - 2D,美国,沃尔特·拜克,中国电影股份有限公司,http://movie.mtime.com/209689/,0,0,209689,6.6,6267.2万,贾斯汀·朗 ; Justin Long ; 杰西·麦卡尼 ; Jesse McCart.. ; 马修·格雷·古柏勒 ; Matthew Gray.. ; 杰森·李 ; Jason Lee
2015,斗地主传奇,Fight Against Landlords,网络电影,动作 喜剧,2015年9月11日,中国上映 - 2D/3D,中国,韩兆,河北领头羊影视传媒有限公司,http://movie.mtime.com/215976/,0,0,215976,5.3,80.8万,刘桦 ; Hua Liu ; 买红妹 ; Hongmei Mai ; 韩兆 ; Zhao Han ; 曹随风 ; Suifeng Cao
2015,女巫,The VVitch: A New-England Folktale,90分钟,恐怖 悬疑,2016年2月19日,美国上映,美国,罗伯特·艾格斯,A24,http://movie.mtime.com/218986/,0,0,218986,7,-,安雅·泰勒-乔伊 ; Anya Taylor-.. ; 拉尔夫·伊内森 ; Ralph Ineson ; 凯特·迪基 ; Kate Dickie ; Harvey Scrimshaw
2015,最强料理,Burnt,101分钟,喜剧 剧情,2015年10月30日,美国上映,美国,约翰·韦尔斯,韦恩斯坦国际影业公司,http://movie.mtime.com/215290/,0,0,215290,6.6,-,布莱德利·库珀 ; Bradley Cooper ; 西耶娜·米勒 ; Sienna Miller ; 丹尼尔·布鲁赫 ; Daniel Brühl ; 里卡尔多·斯卡马奇奥
2015,十月初五的月光,Return of the Cuckoo,104分钟,爱情,2015年11月20日,中国上映 - 2D,中国香港,叶念琛,新宝娱乐有限公司,http://movie.mtime.com/216733/,0,0,216733,6.1,4261.7万,张智霖 ; Julian Cheung ; 佘诗曼 ; Charmaine Sheh ; 陈乔恩 ; Joe Chan ; 薛家燕 ; Nancy Sit
2015,摇滚水果,Fruit Rockers,99分钟,爱情 喜剧 音乐,2015年11月27日,中国上映 - 2D,中国,魏健,宁波枫海传媒科技股份有限公司,http://movie.mtime.com/228733/,0,0,228733,5.6,52.7万,王李丹妮 ; Wang Li Dan Ni ; 常乐 ; Le Chang ; 陈亦飞 ; David Chen ; 陈霖生 ; Linsheng Chen
2015,真实魔鬼游戏,リアル鬼ごっこ,85分钟,恐怖,2015年7月11日,日本上映,日本,园子温,松竹映画,http://movie.mtime.com/221820/,0,0,221820,5.8,-,特林德尔·玲奈 ; Reina Triendl ; 筱田麻里子 ; Mariko Shinoda ; 真野惠里菜 ; Erina Mano ; 高桥玛莉润 ; Maryjun Taka..
2015,十万伙急,Time ls Money,86分钟,喜剧,2015年4月17日,中国上映 - 2D/3D,中国台湾,康康,中国电影股份有限公司,http://movie.mtime.com/220620/,0,0,220620,6,128.3万,康康 ; Kan Kan ; 李国煌 ; Mark Lee ; 吴孟达 ; Man Tat Ng ; 王彩桦 ; Caihua Wang
2015,致命礼物,The Gift,108分钟,悬疑 惊悚,2015年8月7日,美国上映,美国,乔尔·埃哲顿,STX Entertainment,http://movie.mtime.com/223538/,0,0,223538,7,-,杰森·贝特曼 ; Jason Bateman ; 乔尔·埃哲顿 ; Joel Edgerton ; 丽贝卡·豪尔 ; Rebecca Hall ; 大卫·丹曼 ; David Denman
2015,无理之人,Irrational Man,96分钟,剧情 悬疑,2015年7月17日,美国上映,美国,伍迪·艾伦,索尼经典,http://movie.mtime.com/215403/,0,0,215403,7.5,-,艾玛·斯通 ; Emma Stone ; 杰昆·菲尼克斯 ; Joaquin Phoe.. ; 帕克·波西 ; Parker Posey ; 杰米·布莱克利 ; Jamie Blackley
2015,心跳戈壁,Wild Desert,93分钟,剧情,2015年8月27日,中国上映 - 2D/3D,中国,甄人,麒力（上海）文化传媒有限公司,http://movie.mtime.com/118749/,0,0,118749,5,3.9万,邵兵 ; Bing Shao ; 彭波 ; Bo Peng ; 董璇 ; Xuan Dong ; 连晋 ; Teddy Lin
2015,喜马拉雅天梯,Himalaya:Ladder to Paradise,89分钟,纪录片,2015年10月16日,中国上映 - 2D,中国,萧寒,杭州潜影文化创意有限公司,http://movie.mtime.com/228422/,0,0,228422,7.4,1156.3万,索朗多吉 ; Suo Lang Duo.. ; 普布顿珠 ; Pu Bu Dun Zhu ; 格桑央宗 ; Ge Sang Yang.. ; 次仁多布杰 ; Tsering Dobr..
2015,诡劫,Doomed Disaste,90分钟,惊悚 恐怖,2015年8月28日,中国上映 - 2D/3D,中国,杨竞泽,索宝（北京）国际影业投资有限公司,http://movie.mtime.com/227412/,0,0,227412,5.5,259.3万,佟丽娅 ; Liya Tong ; 立威廉 ; Leon Jay Wil.. ; 朱珠 ; Zhu Zhu ; 刘嘉 ; Jia Liu
2015,昆塔-盒子总动员3D,Kunta,83分钟,动画 冒险 喜剧,2015年11月14日,中国上映 - 3D,中国,李炼,华夏电影发行有限责任公司,http://movie.mtime.com/229396/,0,0,229396,6.3,228.8万,狄菲菲 ; Feifei Di ; 张云翼 ; Yun-yi Zhang ; 洪海天 ; Haitian Hong ; 程玉珠 ; Yuzhu Cheng
2015,我的青春期,My Original Dream,91分钟,剧情 喜剧,2015年11月11日,中国上映 - 2D,中国,郝杰,万达影视传媒有限公司,http://movie.mtime.com/220658/,0,0,220658,6.2,1253.4万,包贝尔 ; Beier Bao ; 孙怡 ; Yi Sun ; 冯四 ; Si Feng ; 杜焕荣 ; Huanrong Du
2015,搏击迷城,Lost In Wrestling,98分钟,动作,2015年6月5日,中国上映 - 2D/3D,中国,陈丽英,内蒙古电影集团有限责任公司,http://movie.mtime.com/214840/,0,0,214840,5.3,185.7万,陈伟霆 ; William Chan ; 斯琴高娃 ; Сэцэн Гоа ; 刘兆铭 ; Siu-Ming Lau ; 赵柯 ; Ke Zhao
2015,索尔之子,Saul fia,107分钟,剧情 惊悚 战争,2015年6月11日,匈牙利上映,匈牙利,拉斯洛·杰莱斯,Ad Vitam,http://movie.mtime.com/219754/,6,4,219754,7.7,-,格扎·罗里格 ; Géza Röhrig ; 莱文特·莫尔纳尔 ; 'Kecske' Mol.. ; 乌尔斯·雷钦 ; Urs Rechn ; 托德·查芒特 ; Todd Charmont
2015,维克多·弗兰肯斯坦,Victor Frankenstein,110分钟,剧情 恐怖 科幻,2015年11月25日,美国上映,美国,保罗·麦奎根,二十世纪福斯电影公司,http://movie.mtime.com/206329/,0,0,206329,6.3,-,詹姆斯·麦卡沃伊 ; James McAvoy ; 丹尼尔·雷德克里夫 ; Daniel Radcl.. ; 杰西卡·布朗·芬德利 ; 安德鲁·斯科特 ; Andrew Scott
2015,失常,Anomalisa,90分钟,动画 喜剧 剧情,2015年12月30日,美国上映,美国,查理·考夫曼,派拉蒙影业公司,http://movie.mtime.com/226236/,1,9,226236,7.6,-,詹妮弗·杰森·李 ; Jennifer Jas.. ; 大卫·休里斯 ; David Thewlis ; 汤姆·诺南 ; Tom Noonan
2015,误杀瞒天计,Drishyam,163分钟,惊悚 剧情 悬疑,2015年7月30日,科威特上映,印度,尼施坎特·卡玛特,Panorama Studios,http://movie.mtime.com/230777/,0,0,230777,7.7,-,阿贾耶·德乌干 ; Ajay Devgan ; 施芮娅·萨兰 ; Shreya ; 塔布 ; Tabu ; Rajat Kapoor
2015,找个高富帅,Who's The One,90分钟,爱情 喜剧,2015年1月16日,中国上映 - 2D/3D,中国,陈童,嘉兴尚文文化传媒有限公司,http://movie.mtime.com/216348/,0,0,216348,3.3,89.6万,徐申东 ; Mify ; 曲昱曈 ; Litong Qu ; 张惠鑫 ; Huixin Zhang ; 王乐天 ; Letian Wang
2015,喜马拉雅,The Himalayas,,剧情,2015年12月16日,韩国上映,韩国,李石勋,韩国希杰娱乐株式会社,http://movie.mtime.com/218585/,0,0,218585,7.1,-,黄政民 ; Jeong-min Hw.. ; 郑宇 ; Woo Jeong ; 金仁权 ; In-kwon Kim ; 赵成夏 ; Sung-ha Cho
2015,麦克法兰,"McFarland, USA",128分钟,剧情 运动,2015年2月20日,美国上映,美国,妮基·卡罗,华特·迪士尼电影工作室,http://movie.mtime.com/205840/,0,0,205840,7.7,-,凯文·科斯特纳 ; Kevin Costner ; 卡洛斯·帕拉茨 ; Carlos Pratts ; 拉马里奥·罗德里格兹 ; 迈克尔·阿古埃罗 ; Michael Aguero
2015,使命召唤,The Gunman,115分钟,动作 犯罪 剧情,2015年9月18日,中国上映 - 2D/3D,美国,皮埃尔·莫瑞尔,Open Road Films (II),http://movie.mtime.com/204236/,0,0,204236,6.5,398.3万,西恩·潘 ; Sean Penn ; 哈维尔·巴登 ; Javier Bardem ; 杰丝敏·特丽卡 ; Jasmine Trinca ; 伊德瑞斯·艾尔巴 ; Idris Elba
2015,西部慢调,Slow West,84分钟,西部,2015年6月26日,英国上映,英国,约翰·麦克林,A24,http://movie.mtime.com/207243/,0,0,207243,7.2,-,迈克尔·法斯宾德 ; Michael Fass.. ; 柯蒂·斯密特-麦菲 ; Kodi Smit-Mc.. ; 凯伦·皮斯托里斯 ; Caren Pistor.. ; 本·门德尔森 ; Ben Mendelsohn
2015,重生爱人,The Beloved,89分钟,爱情 剧情,2015年5月15日,中国上映 - 2D,中国,曹大伟,北京聚合影联文化传媒有限公司,http://movie.mtime.com/217723/,0,0,217723,6.4,1988.8万,王丽坤 ; Likun Wang ; 金汎 ; Bum Kim ; 郑元畅 ; Joe Zheng ; 李程彬 ; Toby Lee
2015,野马,Mustang,97分钟,剧情,2015年6月17日,法国上映,法国,蒂尼斯·艾葛温,Ad Vitam,http://movie.mtime.com/223957/,6,10,223957,7.9,-,古内丝·森索伊 ; Günes Sensoy ; 伊拉妲·阿克多甘 ; Ilayda Akdogan ; 图格芭·桑古罗格卢 ; Tugba Sungur.. ; 艾丽特·伊斯坎 ; Elit Iscan
2015,进击的巨人真人版：后篇·世界终结,進撃の巨人 ATTACK ON TITAN END OF THE WORLD,,动作 恐怖 剧情,2015年9月19日,中国香港上映,日本,樋口真嗣,东宝国际,http://movie.mtime.com/228643/,0,0,228643,5.3,-,水原希子 ; Kiko Mizuhara ; 本乡奏多 ; Kanata Hongô ; 武田梨奈 ; Rina Takeda ; 樱庭奈奈美 ; Nanami Sakur..
2015,铜牌巨星,The Bronze,108分钟,喜剧 剧情,2016年3月18日,美国上映,美国,Bryan Buckley,Relativity Entertainment,http://movie.mtime.com/217992/,0,0,217992,7.1,-,梅丽莎·劳奇 ; Melissa Rauch ; 塞巴斯蒂安·斯坦 ; Sebastian Stan ; 盖瑞·科尔 ; Gary Cole ; 海莉·路·理查森 ; Haley Lu Ric..
2015,44号孩子,Child 44,137分钟,犯罪 剧情 惊悚,2015年4月17日,美国上映,捷克,丹尼尔·伊斯皮诺萨,顶峰娱乐,http://movie.mtime.com/193431/,0,0,193431,6.8,-,汤姆·哈迪 ; Tom Hardy ; 劳米·拉佩斯 ; Noomi Rapace ; 加里·奥德曼 ; Gary Oldman ; 乔尔·金纳曼 ; Joel Kinnaman
2015,猪猪侠之终极决战,GG Bond Movie:Ultimate Battle,90分钟,动画 冒险 喜剧,2015年7月10日,中国上映 - 2D/3D/中国巨幕,中国,陆锦明,珠江影业有限公司,http://movie.mtime.com/225456/,0,0,225456,5,4548.7万,陆双 ; Shuang Lu ; 陈志荣 ; Chi Wing Chan ; 祖晴 ; Qing Zu ; 徐经纬
2015,尊严殖民地,Colonia,120分钟,剧情 爱情 惊悚,2016年2月18日,德国上映,德国,佛罗瑞·加仑伯格,Majestic-Filmverleih,http://movie.mtime.com/217394/,0,0,217394,7,-,艾玛·沃森 ; Emma Watson ; 丹尼尔·布鲁赫 ; Daniel Brühl ; 迈克尔·恩奎斯特 ; Michael Nyqv.. ; Richenda Carey
2015,流浪的迪潘,Dheepan,109分钟,犯罪 剧情,2015年8月26日,法国上映,法国,雅克·欧迪亚,UGC Distribution,http://movie.mtime.com/217512/,0,0,217512,7.4,-,杰苏萨桑·安东尼萨桑 ; Kalieaswari Srinivasan ; Claudine Vinasithamby ; 樊尚·罗蒂埃 ; Vincent Rott..
2015,花与爱丽丝杀人事件,花とアリス殺人事件,,动画,2015年2月20日,日本上映,日本,岩井俊二,,http://movie.mtime.com/217696/,0,0,217696,7.5,-,苍井优 ; Yû Aoi ; 铃木杏 ; Anne Suzuki ; 黑木华 ; Hana Kuroki ; 胜地凉 ; Ryo Katsuji
2015,三更车库,Midnight Garage,86分钟,惊悚 剧情 恐怖,2015年4月3日,中国上映 - 2D/3D,中国,周耀武,福建恒业电影发行有限公司,http://movie.mtime.com/197422/,0,0,197422,4.3,792.5万,方力申 ; Alex Fong ; 尹昭媐 ; So-yi Yoon ; 林家栋 ; Ka Tung Lam ; 谢君豪 ; Kwan-Ho Tse
2015,旋风九日,Mr. Deng Goes to Washington,94分钟,历史,2015年5月15日,中国上映 - 2D/3D,中国,傅红星,中央新闻纪录电影制片厂,http://movie.mtime.com/216732/,0,0,216732,-1,-,吉米·卡特 ; Jimmy Carter ; 陈天璇 ; Hanson Chan ; 萨日娜 ; Sarina
2015,公羊,Hrútar,90分钟,剧情,2015年,法国上映,冰岛,格利穆尔·哈克纳森,GAGA Communications,http://movie.mtime.com/219223/,0,0,219223,7.2,-,西格诺·西格杨森 ; Sigurður Sig.. ; 瑟奥多·朱柳森 ; Theódór Júlí.. ; 夏洛特·波弗因 ; Charlotte Bo.. ; Jon Benonysson
2015,爱的成人式,イニシエーション・ラブ,110分钟,爱情,2015年5月23日,日本上映,日本,堤幸彦,东宝国际,http://movie.mtime.com/217672/,0,0,217672,7.4,-,松田翔太 ; Shota Matsuda ; 前田敦子 ; Atsuko Maeda ; 木村文乃 ; Fumino Kimura ; 手塚理美 ; Satomi Tezuka
2015,震荡效应,Concussion,123分钟,传记 剧情 运动,2015年12月25日,美国上映,英国,彼得·兰德斯曼,哥伦比亚电影公司,http://movie.mtime.com/217822/,0,3,217822,7.1,-,威尔·史密斯 ; Will Smith ; 古古·玛芭塔劳 ; Gugu Mbatha-.. ; 亚历克·鲍德温 ; Alec Baldwin ; 大卫·摩斯 ; David Morse
2015,亲，别怕鬼宅凶灵,"Dear, Don't be Afraid",88分钟,爱情 惊悚 剧情,2015年7月10日,中国上映 - 2D/3D,中国,余丹戈,爱微笑文化传媒（北京）有限公司,http://movie.mtime.com/225022/,0,0,225022,2.2,226.7万,杜雨辰 ; Yuchen Du ; 任鹏 ; 王千航 ; 尹贵勇
2015,诡影迷情,Deception Obsession,87分钟,悬疑 惊悚,2015年11月27日,中国上映 - 2D,中国,项海明,北京基点影视文化传媒有限公司,http://movie.mtime.com/226415/,0,0,226415,5.8,340.9万,李泰 ; Tai Li ; 孙菲菲 ; Feifei Sun ; 商蓉 ; Rong Shang ; 王艺嘉 ; Cherry Wang
2015,第一滴血5,Rambo V,,动作 冒险,,/,比利时,西尔维斯特·史泰龙,狮门影业,http://movie.mtime.com/113761/,0,0,113761,-1,-,西尔维斯特·史泰龙 ; Sylvester St.. ; 米基·洛克 ; Mickey Rourke
2015,斯坦福监狱实验,The Stanford Prison Experiment,122分钟,剧情 惊悚,2015年7月17日,美国上映,美国,凯尔·帕特里克·奥瓦内兹,IFC Films,http://movie.mtime.com/58205/,0,0,58205,7.1,-,比利·克鲁德普 ; Billy Crudup ; 埃兹拉·米勒 ; Ezra Miller ; 泰尔·谢里丹 ; Tye Sheridan ; 迈克尔·安格拉诺 ; Michael Anga..
2015,冰雪奇缘：生日惊喜,Frozen Fever,7分钟,动画 短片 冒险,2015年3月13日,美国上映,美国,克里斯·巴克,Falcon,http://movie.mtime.com/220801/,0,0,220801,7.9,-,克里斯汀·贝尔 ; Kristen Bell ; 乔纳森·格罗夫 ; Jonathan Groff ; 伊迪娜·门泽尔 ; Idina Menzel ; 乔什·盖德 ; Josh Gad
2015,墓穴迷城,Tomb Mystery,90分钟,惊悚 恐怖,2015年9月18日,中国上映 - 2D,中国,宁敬武,华夏电影发行有限责任公司,http://movie.mtime.com/227196/,0,0,227196,5.3,249.2万,吕聿来 ; Yulai Lu ; 谢君豪 ; Kwan-Ho Tse ; 张睿家 ; Bryant Chang ; 黎一墨 ; Sarah Li
2015,暗黑之地,Dark Places,113分钟,剧情 悬疑 惊悚,2015年4月8日,法国上映,法国,吉勒·巴盖特-布赫内,Mars Films,http://movie.mtime.com/175203/,0,0,175203,6.9,-,查理兹·塞隆 ; Charlize The.. ; 科洛·格蕾斯·莫瑞兹 ; 克里斯蒂娜·亨德里克斯 ; 尼古拉斯·霍尔特 ; Nicholas Hoult
2015,愚人节,エイプリルフールズ,,喜剧,2015年4月1日,日本上映,日本,石川淳一,东宝国际,http://movie.mtime.com/219837/,0,0,219837,7.3,-,户田惠梨香 ; Erika Toda ; 松坂桃李 ; Tori Matsuzaka ; 菜菜绪 ; Nanao ; 里见浩太朗 ; Kotaro Satomi
2015,远离尘嚣,Far from the Madding Crowd,119分钟,剧情 爱情,2015年4月17日,土耳其上映,英国,托马斯·温特伯格,福斯探照灯公司,http://movie.mtime.com/206332/,0,0,206332,7.2,-,凯瑞·穆丽根 ; Carey Mulligan ; 马提亚斯·修奈尔茨 ; Matthias Sch.. ; 迈克尔·辛 ; Michael Sheen ; 汤姆·斯图里奇 ; Tom Sturridge
2015,探访惊魂,The Visit,94分钟,恐怖 惊悚,2015年9月11日,美国上映,美国,M·奈特·沙马兰,环球影业,http://movie.mtime.com/224159/,0,0,224159,6.4,-,艾德·奥克森宝德 ; Ed Oxenbould ; 奥利维亚·德容格 ; Olivia DeJonge ; 彼德·麦克罗比 ; Peter McRobbie ; 狄安娜·杜纳甘 ; Deanna Dunagan
2015,暗杀教室 真人版,暗殺教室,109分钟,冒险,2015年3月21日,日本上映,日本,羽住英一郎,东宝国际,http://movie.mtime.com/216613/,0,0,216613,6.7,-,二宫和也 ; Kazunari Nin.. ; 山田凉介 ; Ryosuke Yamada ; 椎名桔平 ; Kippei Shiina ; 菅田将晖 ; Masaki Suda
2015,处子之山,Virgin Mountain,94分钟,剧情,2015年3月20日,冰岛上映,冰岛,达格·卡利,September Film,http://movie.mtime.com/221316/,0,0,221316,7.1,-,冈纳·杨森 ; Gunnar Jónsson ; 伊穆尔·克丽丝杨多蒂 ; 弗兰兹卡·乌娜·达格斯多蒂 ; Sigurjón Kjartansson
2015,地球四季,Les saisons,97分钟,纪录片,2016年9月27日,中国上映 - 2D,法国,雅克·贝汉,华夏电影发行有限责任公司,http://movie.mtime.com/228514/,0,0,228514,7.7,497.4万,黄晓明 ; Xiaoming Huang ; 蒋雯丽 ; Wenli Jiang ; 雅克·贝汉 ; Jacques Perrin
2015,阿罗哈,Aloha,105分钟,喜剧 剧情 爱情,2015年5月29日,美国上映,美国,卡梅伦·克罗,索尼发行公司,http://movie.mtime.com/92983/,0,0,92983,6.6,-,布莱德利·库珀 ; Bradley Cooper ; 艾玛·斯通 ; Emma Stone ; 瑞秋·麦克亚当斯 ; Rachel McAdams ; 比尔·默瑞 ; Bill Murray
2015,丹尼·科林斯,Danny Collins,106分钟,喜剧 剧情,2015年3月20日,美国上映,美国,丹·弗格曼,Entertainment One Benelux,http://movie.mtime.com/149537/,0,1,149537,7.4,-,阿尔·帕西诺 ; Al Pacino ; 安妮特·贝宁 ; Annette Bening ; 鲍比·坎纳瓦尔 ; Bobby Cannav.. ; 珍妮弗·加纳 ; Jennifer Gar..
2015,纸镇,Paper Towns,109分钟,剧情 悬疑 爱情,2015年7月24日,美国上映,美国,杰克·施莱尔,二十世纪福斯电影公司,http://movie.mtime.com/216037/,0,0,216037,6.9,-,奈特·沃尔夫 ; Nat Wolff ; 卡拉·迪瓦伊 ; Cara Delevin.. ; 卡拉·布欧诺 ; Cara Buono ; 豪斯顿·塞奇 ; Halston Sage
2015,我们都是超能力者！电影版 映画,みんな！エスパーだよ！,114分钟,喜剧 剧情 悬疑,2015年9月4日,日本上映,日本,园子温,TV Tokyo,http://movie.mtime.com/224033/,0,0,224033,5.4,-,染谷将太 ; Shôta Sometani ; 池田依来沙 ; Eliza Ikeda ; 真野惠里菜 ; Erina Mano ; 槙田雄司 ; Makita Sports
2015,回溯迷踪,Regression,106分钟,犯罪 剧情 悬疑,2016年2月5日,美国上映,西班牙,亚历桑德罗·阿曼巴,Entertainment One Benelux,http://movie.mtime.com/209106/,0,0,209106,6.7,-,伊桑·霍克 ; Ethan Hawke ; 爱玛·沃森 ; Emma Watson ; 艾伦·阿什莫 ; Aaron Ashmore ; 戴文·博斯蒂克 ; Devon Bostick
2015,赌徒,The Gambler,111分钟,犯罪 剧情 惊悚,2014年12月25日,美国上映,美国,鲁伯特·瓦耶特,Paramount Pictures,http://movie.mtime.com/214792/,0,0,214792,7,-,马克·沃尔伯格 ; Mark Wahlberg ; 布丽·拉尔森 ; Brie Larson ; 杰西卡·兰格 ; Jessica Lange ; 约翰·古德曼 ; John Goodman
2015,来自远方,Desde allá,93分钟,剧情 爱情,2015年9月10日,意大利上映,委内瑞拉,洛伦佐·维加斯,Factor RH Producciones,http://movie.mtime.com/226980/,0,0,226980,6.7,-,阿尔弗莱德·卡斯特罗 ; 路易斯·席尔瓦 ; Luis Silva ; Jericó Montilla ; Catherina Cardozo
